eid,lid,location,building_code,campus,room,capacity,state,date,start,end,minutes,collected_at
18999,2174,Irving K. Barber Learning Centre,IBLC,vancouver,193,8,free,2026-08-07,2026-08-07 06:00:00,2026-08-07 12:45:00,405,2026-08-01T15:07:48Z
18999,2174,Irving K. Barber Learning Centre,IBLC,vancouver,193,8,unavailable,2026-08-07,2026-08-07 12:45:00,2026-08-07 13:00:00,15,2026-08-01T15:07:48Z
18999,2174,Irving K. Barber Learning Centre,IBLC,vancouver,193,8,booked,2026-08-07,2026-08-07 13:00:00,2026-08-07 14:00:00,60,2026-08-01T15:07:48Z
18999,2174,Irving K. Barber Learning Centre,IBLC,vancouver,193,8,free,2026-08-07,2026-08-07 14:00:00,2026-08-07 23:30:00,570,2026-08-01T15:07:48Z
18999,2174,Irving K. Barber Learning Centre,IBLC,vancouver,193,8,unavailable,2026-08-07,2026-08-07 23:30:00,2026-08-07 23:45:00,15,2026-08-01T15:07:48Z
18999,2174,Irving K. Barber Learning Centre,IBLC,vancouver,193,8,free,2026-08-08,2026-08-08 06:00:00,2026-08-08 23:30:00,1050,2026-08-01T15:07:48Z
18999,2174,Irving K. Barber Learning Centre,IBLC,vancouver,193,8,unavailable,2026-08-08,2026-08-08 23:30:00,2026-08-08 23:45:00,15,2026-08-01T15:07:48Z
19000,2174,Irving K. Barber Learning Centre,IBLC,vancouver,194,8,free,2026-08-01,2026-08-01 08:00:00,2026-08-01 23:30:00,930,2026-08-01T15:07:48Z
19000,2174,Irving K. Barber Learning Centre,IBLC,vancouver,194,8,unavailable,2026-08-01,2026-08-01 23:30:00,2026-08-01 23:45:00,15,2026-08-01T15:07:48Z
19000,2174,Irving K. Barber Learning Centre,IBLC,vancouver,194,8,free,2026-08-02,2026-08-02 06:00:00,2026-08-02 23:30:00,1050,2026-08-01T15:07:48Z
19000,2174,Irving K. Barber Learning Centre,IBLC,vancouver,194,8,unavailable,2026-08-02,2026-08-02 23:30:00,2026-08-02 23:45:00,15,2026-08-01T15:07:48Z
19000,2174,Irving K. Barber Learning Centre,IBLC,vancouver,194,8,free,2026-08-03,2026-08-03 06:00:00,2026-08-03 11:45:00,345,2026-08-01T15:07:48Z
19000,2174,Irving K. Barber Learning Centre,IBLC,vancouver,194,8,unavailable,2026-08-03,2026-08-03 11:45:00,2026-08-03 12:00:00,15,2026-08-01T15:07:48Z
19000,2174,Irving K. Barber Learning Centre,IBLC,vancouver,194,8,booked,2026-08-03,2026-08-03 12:00:00,2026-08-03 14:00:00,120,2026-08-01T15:07:48Z
19000,2174,Irving K. Barber Learning Centre,IBLC,vancouver,194,8,free,2026-08-03,2026-08-03 14:00:00,2026-08-03 23:30:00,570,2026-08-01T15:07:48Z
19000,2174,Irving K. Barber Learning Centre,IBLC,vancouver,194,8,unavailable,2026-08-03,2026-08-03 23:30:00,2026-08-03 23:45:00,15,2026-08-01T15:07:48Z
19000,2174,Irving K. Barber Learning Centre,IBLC,vancouver,194,8,free,2026-08-04,2026-08-04 06:00:00,2026-08-04 23:30:00,1050,2026-08-01T15:07:48Z
19000,2174,Irving K. Barber Learning Centre,IBLC,vancouver,194,8,unavailable,2026-08-04,2026-08-04 23:30:00,2026-08-04 23:45:00,15,2026-08-01T15:07:48Z
19000,2174,Irving K. Barber Learning Centre,IBLC,vancouver,194,8,free,2026-08-05,2026-08-05 06:00:00,2026-08-05 10:15:00,255,2026-08-01T15:07:48Z
19000,2174,Irving K. Barber Learning Centre,IBLC,vancouver,194,8,unavailable,2026-08-05,2026-08-05 10:15:00,2026-08-05 10:30:00,15,2026-08-01T15:07:48Z
19000,2174,Irving K. Barber Learning Centre,IBLC,vancouver,194,8,booked,2026-08-05,2026-08-05 10:30:00,2026-08-05 12:30:00,120,2026-08-01T15:07:48Z
19000,2174,Irving K. Barber Learning Centre,IBLC,vancouver,194,8,free,2026-08-05,2026-08-05 12:30:00,2026-08-05 23:30:00,660,2026-08-01T15:07:48Z
19000,2174,Irving K. Barber Learning Centre,IBLC,vancouver,194,8,unavailable,2026-08-05,2026-08-05 23:30:00,2026-08-05 23:45:00,15,2026-08-01T15:07:48Z
19000,2174,Irving K. Barber Learning Centre,IBLC,vancouver,194,8,free,2026-08-06,2026-08-06 06:00:00,2026-08-06 23:30:00,1050,2026-08-01T15:07:48Z
19000,2174,Irving K. Barber Learning Centre,IBLC,vancouver,194,8,unavailable,2026-08-06,2026-08-06 23:30:00,2026-08-06 23:45:00,15,2026-08-01T15:07:48Z
19000,2174,Irving K. Barber Learning Centre,IBLC,vancouver,194,8,free,2026-08-07,2026-08-07 06:00:00,2026-08-07 23:30:00,1050,2026-08-01T15:07:48Z
19000,2174,Irving K. Barber Learning Centre,IBLC,vancouver,194,8,unavailable,2026-08-07,2026-08-07 23:30:00,2026-08-07 23:45:00,15,2026-08-01T15:07:48Z
19000,2174,Irving K. Barber Learning Centre,IBLC,vancouver,194,8,free,2026-08-08,2026-08-08 06:00:00,2026-08-08 23:30:00,1050,2026-08-01T15:07:48Z
19000,2174,Irving K. Barber Learning Centre,IBLC,vancouver,194,8,unavailable,2026-08-08,2026-08-08 23:30:00,2026-08-08 23:45:00,15,2026-08-01T15:07:48Z
