campus,level,page,url,section,context,table_label,divider,item,student_type,cohort_year,cohort_rule,unit,amount,amount_text,column,program,applies_to,annual_at_30_credits
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Master of Kinesiology (full-time),Program entry year,2023W or earlier,international,2023,or_earlier,per_instalment,9104.1,"$9,104.10",International fee per instalment,Master of Kinesiology (full-time),,
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Master of Kinesiology (full-time),Program entry year,2023W or earlier,international,2023,or_earlier,per_instalment,9104.1,"$9,104.10",International continuing fee per instalment,Master of Kinesiology (full-time),,
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Master of Kinesiology (part-time),,,domestic,,,per_instalment,1267.56,"$1,267.56",Domestic fee per instalment,Master of Kinesiology (part-time),,
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Master of Kinesiology (part-time),,,domestic,,,per_instalment,873.89,$873.89,Domestic continuing fee per instalment,Master of Kinesiology (part-time),,
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Master of Land and Water Systems,Program entry year,2026S or 2026W,domestic,2026,exactly,per_instalment,7708.55,"$7,708.55",Domestic fee per instalment,Master of Land and Water Systems,,
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Master of Land and Water Systems,Program entry year,2026S or 2026W,domestic,2026,exactly,per_instalment,873.89,$873.89,Domestic continuing fee per instalment,Master of Land and Water Systems,,
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Master of Land and Water Systems,Program entry year,2026S or 2026W,international,2026,exactly,per_instalment,16058.55,"$16,058.55",International fee per instalment,Master of Land and Water Systems,,
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Master of Land and Water Systems,Program entry year,2026S or 2026W,international,2026,exactly,per_instalment,16058.55,"$16,058.55",International continuing fee per instalment,Master of Land and Water Systems,,
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Master of Land and Water Systems,Program entry year,2025S or 2025W,domestic,2025,exactly,per_instalment,7708.55,"$7,708.55",Domestic fee per instalment,Master of Land and Water Systems,,
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Master of Land and Water Systems,Program entry year,2025S or 2025W,domestic,2025,exactly,per_instalment,873.89,$873.89,Domestic continuing fee per instalment,Master of Land and Water Systems,,
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Master of Land and Water Systems,Program entry year,2025S or 2025W,international,2025,exactly,per_instalment,15904.14,"$15,904.14",International fee per instalment,Master of Land and Water Systems,,
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Master of Land and Water Systems,Program entry year,2025S or 2025W,international,2025,exactly,per_instalment,15904.14,"$15,904.14",International continuing fee per instalment,Master of Land and Water Systems,,
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Master of Land and Water Systems,Program entry year,2024S or 2024W,domestic,2024,exactly,per_instalment,7708.55,"$7,708.55",Domestic fee per instalment,Master of Land and Water Systems,,
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Master of Land and Water Systems,Program entry year,2024S or 2024W,domestic,2024,exactly,per_instalment,873.89,$873.89,Domestic continuing fee per instalment,Master of Land and Water Systems,,
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Master of Land and Water Systems,Program entry year,2024S or 2024W,international,2024,exactly,per_instalment,15601.2,"$15,601.20",International fee per instalment,Master of Land and Water Systems,,
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Master of Land and Water Systems,Program entry year,2024S or 2024W,international,2024,exactly,per_instalment,15601.2,"$15,601.20",International continuing fee per instalment,Master of Land and Water Systems,,
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Master of Land and Water Systems,Program entry year,2023W or earlier,domestic,2023,or_earlier,per_instalment,7708.55,"$7,708.55",Domestic fee per instalment,Master of Land and Water Systems,,
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Master of Land and Water Systems,Program entry year,2023W or earlier,domestic,2023,or_earlier,per_instalment,873.89,$873.89,Domestic continuing fee per instalment,Master of Land and Water Systems,,
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Master of Land and Water Systems,Program entry year,2023W or earlier,international,2023,or_earlier,per_instalment,15304.04,"$15,304.04",International fee per instalment,Master of Land and Water Systems,,
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Master of Land and Water Systems,Program entry year,2023W or earlier,international,2023,or_earlier,per_instalment,15304.04,"$15,304.04",International continuing fee per instalment,Master of Land and Water Systems,,
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Master of Landscape Architecture,Program entry year,2026S or 2026W,domestic,2026,exactly,per_instalment,2067.33,"$2,067.33",Domestic fee per instalment,Master of Landscape Architecture,,
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Master of Landscape Architecture,Program entry year,2026S or 2026W,domestic,2026,exactly,per_instalment,873.89,$873.89,Domestic continuing fee per instalment,Master of Landscape Architecture,,
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Master of Landscape Architecture,Program entry year,2026S or 2026W,international,2026,exactly,per_instalment,18926.57,"$18,926.57",International fee per instalment,Master of Landscape Architecture,,
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Master of Landscape Architecture,Program entry year,2026S or 2026W,international,2026,exactly,per_instalment,18926.57,"$18,926.57",International continuing fee per instalment,Master of Landscape Architecture,,
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Master of Landscape Architecture,Program entry year,2025S or 2025W,domestic,2025,exactly,per_instalment,2067.33,"$2,067.33",Domestic fee per instalment,Master of Landscape Architecture,,
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Master of Landscape Architecture,Program entry year,2025S or 2025W,domestic,2025,exactly,per_instalment,873.89,$873.89,Domestic continuing fee per instalment,Master of Landscape Architecture,,
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Master of Landscape Architecture,Program entry year,2025S or 2025W,international,2025,exactly,per_instalment,18744.58,"$18,744.58",International fee per instalment,Master of Landscape Architecture,,
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Master of Landscape Architecture,Program entry year,2025S or 2025W,international,2025,exactly,per_instalment,18744.58,"$18,744.58",International continuing fee per instalment,Master of Landscape Architecture,,
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Master of Landscape Architecture,Program entry year,2024S or 2024W,domestic,2024,exactly,per_instalment,2067.33,"$2,067.33",Domestic fee per instalment,Master of Landscape Architecture,,
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Master of Landscape Architecture,Program entry year,2024S or 2024W,domestic,2024,exactly,per_instalment,873.89,$873.89,Domestic continuing fee per instalment,Master of Landscape Architecture,,
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Master of Landscape Architecture,Program entry year,2024S or 2024W,international,2024,exactly,per_instalment,18387.54,"$18,387.54",International fee per instalment,Master of Landscape Architecture,,
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Master of Landscape Architecture,Program entry year,2024S or 2024W,international,2024,exactly,per_instalment,18387.54,"$18,387.54",International continuing fee per instalment,Master of Landscape Architecture,,
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Master of Landscape Architecture,Program entry year,2023W or earlier,domestic,2023,or_earlier,per_instalment,2067.33,"$2,067.33",Domestic fee per instalment,Master of Landscape Architecture,,
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Master of Landscape Architecture,Program entry year,2023W or earlier,domestic,2023,or_earlier,per_instalment,873.89,$873.89,Domestic continuing fee per instalment,Master of Landscape Architecture,,
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Master of Landscape Architecture,Program entry year,2023W or earlier,international,2023,or_earlier,per_instalment,18037.3,"$18,037.30",International fee per instalment,Master of Landscape Architecture,,
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Master of Landscape Architecture,Program entry year,2023W or earlier,international,2023,or_earlier,per_instalment,18037.3,"$18,037.30",International continuing fee per instalment,Master of Landscape Architecture,,
